,^IBEX,ABE.MC,ANA.MC,BKT.MC,BBVA.MC,GAS.MC,ENG.MC,ITX.MC,SAB.MC,MRL.MC,IAG.MC,AMS.MC,REE.MC,CABK.MC,ELE.MC,MAP.MC,ACX.MC,AENA.MC,SAN.MC,FER.MC,CLNX.MC,ACS.MC,VIS.MC,IBE.MC,TRE.MC,MTS.MC,GRF.MC,MEL.MC,DIA.MC,TEF.MC,BKIA.MC,IDR.MC,COL.MC,TL5.MC,REP.MC,SGRE.MC
2017-08-01,10586.700195,16.444538,72.18,8.016993,7.670279,19.702129,23.611959,33.711575,1.870584,11.186425,6.575377,51.867535,18.224615,4.368156,19.47928,3.099047,10.85,165.949997,5.610308,17.908447,18.736513,31.870291,50.295296,6.612178,29.062042,21.98,23.272821,13.05,5.664,9.210384,4.328,12.845,8.019,10.725,14.002098,12.94
2017-08-02,10513.900391,16.327078,72.150002,8.027739,7.652499,19.623518,23.392202,33.582218,1.857738,11.215889,6.545918,51.549999,18.264065,4.347524,19.445572,3.079495,10.755,164.399994,5.562615,17.923115,18.641708,31.559483,50.13707,6.615114,29.120634,21.334999,23.109034,13.14,5.569,9.078807,4.303,12.615,8.157,10.69,14.021586,13.14
2017-08-03,10549.099609,16.356441,72.290001,8.096126,7.722632,19.633345,23.582659,33.512569,1.876513,11.245353,6.608765,51.282078,18.441576,4.357348,19.623749,3.080472,10.88,164.300003,5.604468,17.972004,18.556883,31.623615,50.166737,6.633706,28.852085,21.67,23.396902,13.115,5.572,9.048296,4.32,12.625,8.148,10.69,14.041074,13.27
2017-08-04,10658.400391,16.439644,73.309998,8.150837,7.738438,20.011663,23.729166,33.791176,1.887383,11.363208,6.736423,51.480537,18.609228,4.378963,19.835636,3.096114,10.975,165.300003,5.659948,18.152899,18.62674,31.771622,50.750187,6.702206,29.887224,22.16,23.669884,13.37,5.647,9.255197,4.411,12.815,8.209,10.87,14.177489,13.9
2017-08-07,10676.5,16.547318,73.220001,8.231925,7.77301,19.942879,23.631495,33.786201,1.887383,11.427047,6.750171,51.530155,18.495815,4.415316,19.715246,3.103935,11.035,166.949997,5.676495,18.123564,18.786411,31.949228,50.809521,6.696334,28.80814,23.219999,23.774113,13.34,5.517,9.247569,4.4,12.71,8.278,10.86,14.187234,13.6
2017-08-08,10734.700195,16.576681,73.32,8.247557,7.828328,20.114841,24.036829,34.184212,1.889359,11.466331,6.762937,51.679001,18.604296,4.421211,19.816376,3.108824,11.205,166.649994,5.696935,18.08934,19.000971,32.220566,50.977631,6.742327,28.617714,23.275,23.863453,13.435,5.5,9.36103,4.371,12.82,8.199,10.825,14.22621,13.73
2017-08-09,10596.0,16.557106,72.800003,8.167444,7.632743,20.001837,23.914742,33.870777,1.872561,11.397582,6.674558,51.450768,18.589504,4.353419,19.758587,3.070696,11.285,166.600006,5.579162,17.967115,19.01095,31.840691,50.77985,6.697313,28.427288,22.98,23.560692,13.17,5.486,9.180826,4.255,12.775,8.212,10.64,14.060562,13.42
2017-08-10,10450.0,16.473904,71.980003,8.004292,7.499389,19.864267,23.870789,33.42799,1.836987,11.328834,6.643134,51.004234,18.510609,4.300364,19.744141,3.044301,11.215,165.649994,5.450681,17.844891,18.951073,31.396675,50.384296,6.611199,28.319866,22.924999,23.277784,12.905,5.394,9.013973,4.155,12.605,8.145,10.665,13.948505,13.04
2017-08-11,10282.900391,16.395597,71.470001,7.894873,7.361097,19.648085,23.646145,33.0051,1.805366,11.2208,6.531188,50.051624,18.264065,4.244362,19.455202,2.991509,10.71,164.350006,5.325121,17.849779,18.556883,30.587585,49.790955,6.560314,27.978075,21.905001,23.109034,12.655,5.426,8.767027,4.135,12.43,8.019,10.52,13.685418,13.13
2017-08-14,10461.200195,16.513058,72.980003,8.001361,7.487535,19.962532,24.334726,33.263809,1.869596,11.294459,6.641171,50.805775,18.693052,4.318049,19.845268,3.018883,10.795,166.0,5.443868,18.192009,18.556883,31.549614,50.631519,6.718842,28.065964,22.0,23.461426,12.895,5.48,9.000623,4.192,12.615,8.14,10.615,13.816962,12.975
2017-08-15,10481.5,16.464115,72.660004,7.959352,7.546804,19.918314,24.256588,33.423016,1.877501,11.323923,6.802216,50.706543,18.737431,4.344576,19.864532,2.991509,10.655,165.0,5.459442,18.348457,18.546902,31.337475,50.493073,6.77462,27.714407,21.934999,23.645067,12.93,5.482,8.941509,4.17,12.55,8.089,10.565,13.763371,12.74
2017-08-16,10544.299805,16.424963,72.860001,8.022855,7.571499,19.937967,24.207754,33.592167,1.889359,11.368118,6.795342,51.609535,18.865633,4.391736,20.052341,3.028659,11.045,165.0,5.491562,18.426682,18.402201,32.05283,50.839188,6.820612,27.79253,22.48,23.779076,12.98,5.609,8.938649,4.216,12.77,8.187,10.615,13.890042,12.82
2017-08-17,10443.799805,16.415174,73.269997,7.878263,7.42728,20.041145,24.23217,33.602119,1.853786,11.358297,6.712855,51.430923,18.890289,4.314119,20.110128,2.97489,11.12,165.0,5.354321,18.343571,18.41218,31.870291,50.769966,6.863669,27.587456,22.059999,23.714552,12.925,5.562,8.810885,4.147,12.775,8.112,10.63,13.768243,12.68
2017-08-18,10385.700195,16.420067,72.800003,7.875332,7.411475,19.933052,23.958693,33.278736,1.854774,11.328834,6.564576,51.103462,18.648674,4.330822,19.874163,2.959248,11.11,161.800003,5.343614,18.162678,18.127766,31.860424,50.206295,6.859756,27.958544,22.200001,23.113997,12.67,5.42,8.749865,4.158,12.605,8.094,10.51,13.695163,12.61
2017-08-21,10360.200195,16.434752,73.489998,7.822576,7.347268,19.903572,24.051479,33.437939,1.836987,11.323923,6.619567,51.35154,18.747292,4.278749,19.912687,2.950449,11.295,162.199997,5.293001,18.324013,18.008011,31.717354,50.374405,6.816698,28.095261,22.215,23.257931,12.69,5.529,8.703146,4.124,12.665,8.142,10.57,13.700035,12.6
2017-08-22,10409.799805,16.361338,73.440002,7.847978,7.41839,19.918314,24.061247,33.497643,1.835011,11.515438,6.609747,51.659153,18.816324,4.315102,19.826006,2.982711,11.565,163.350006,5.334854,18.343571,17.983063,32.107098,50.641407,6.831377,27.773001,22.225,23.367125,12.785,5.554,8.73747,4.122,12.935,8.193,10.615,13.807219,12.64
2017-08-23,10338.099609,16.395597,72.480003,7.783497,7.329488,19.908487,23.81707,33.268787,1.820188,11.505617,6.518422,51.15308,18.633883,4.283662,19.8549,2.950449,11.555,162.899994,5.288134,18.284903,18.422159,31.924559,50.324959,6.792234,27.743704,22.16,23.40683,12.52,5.492,8.659286,4.078,12.895,8.13,10.495,13.777987,12.65
2017-08-24,10357.400391,16.434752,72.230003,7.820622,7.383817,19.977272,24.017296,33.278736,1.837975,11.466331,6.586179,50.686699,18.752222,4.313137,19.801928,2.967069,11.685,161.699997,5.324147,18.192009,18.457088,31.746952,50.582077,6.777555,27.655815,22.195,23.337343,12.42,5.431,8.669775,4.114,13.14,8.132,10.41,13.768243,12.3
2017-08-25,10345.299805,16.562,72.330002,7.779589,7.368999,19.869179,24.002645,33.243912,1.829082,11.402493,6.56163,50.121086,18.619087,4.283662,19.686354,2.955338,11.675,162.199997,5.324147,18.328903,18.087847,31.806156,50.33485,6.791255,27.890184,22.32,23.416756,12.24,5.351,8.688844,4.096,13.31,8.015,10.35,13.748754,12.39
2017-08-28,10285.900391,16.552212,71.839996,7.759073,7.341341,19.761089,23.904974,32.840923,1.825129,11.402493,6.514494,50.06155,18.619087,4.269907,19.643013,2.923076,11.635,161.0,5.300787,18.182232,18.107805,31.248672,49.652512,6.761898,27.812061,22.184999,23.049473,12.15,5.307,8.612567,4.077,13.305,8.044,10.375,13.680547,12.435
